operador,linea,servicio,tipo_traccion,trenes_km,coches_km,trenes_programados,trenes_cancelados,trenes_corridos,trenes_puntuales,trenes_atrasados,regularidad_absoluta,regularidad_relativa,cumplimiento_programa,pax_pagos,pax_dia_habil,ocupacion_media,pax_km,recaudacion_pesos,tarifa_media_pesos,km_linea,estaciones,observaciones,sin_programa,periodo,tasa_cancelacion
SOFSE,Mitre,MIT - Retiro-Bartolomé Mitre (e),Eléctrico,40007.556,240045.33599999998,2700.0,338.0,2362.0,1266.0,1096.0,0.4688888888888889,0.5359864521591872,0.8748148148148148,215686.0,8828.73516168645,12.579307102221724,3019604.0,1246966.42,5.781397123596339,16.938,11.0,Aumento de Tarifas 12/01/2019 (Resolución MT 16/2019),False,2018-04-01,0.1252
SOFSE,Mitre,MIT - Retiro-José León Suárez (e),Eléctrico,100227.35,601364.1000000001,4858.0,408.0,4450.0,2330.0,2120.0,0.4796212433100041,0.5235955056179775,0.9160148209139564,1683687.0,68918.82930822759,44.796475213601866,26938992.0,9058215.36,5.379987705553348,22.523,15.0,Aumento de Tarifas 12/01/2019 (Resolución MT 16/2019),False,2018-04-01,0.084
SOFSE,Mitre,MIT - Retiro-Tigre (e),Eléctrico,94502.545,567015.27,4398.0,1051.0,3347.0,2895.0,452.0,0.6582537517053206,0.8649536898715268,0.7610277398817644,3245991.0,132869.05444126076,103.04455821798238,58427838.0,17635330.42,5.432957275605509,28.235,17.0,,False,2018-04-01,0.239
SOFSE,Mitre,MIT - Victoria-Capilla del Señor (d),Diésel,38071.452,76142.904,707.0,38.0,669.0,410.0,259.0,0.57991513437058,0.6128550074738416,0.9462517680339463,12184.0,498.73106835857556,4.640432416394311,353336.0,22414.800000000003,1.8396913985554828,56.908,10.0,Aumento de Tarifas 12/01/2019 (Resolución MT 16/2019),False,2018-04-01,0.0537
SOFSE,Mitre,MIT - Villa Ballester-Zárate (d),Diésel,30609.972,61219.944,436.0,13.0,423.0,178.0,245.0,0.40825688073394495,0.42080378250591016,0.9701834862385321,10092.0,413.0986492018011,4.780598949910833,292668.0,40131.63,3.976578478002378,72.364,12.0,,False,2018-04-01,0.0298
SOFSE,Roca,ROC - Alejandro Korn-Chascomús (d),Diésel,18555.6,55666.799999999996,240.0,0.0,240.0,237.0,3.0,0.9875,0.9875,1.0,4447.0,175.97942223981005,2.3486494643126603,130741.79999999999,,,77.315,7.0,,False,2018-04-01,0.0
SOFSE,Roca,ROC - Bosques-Gutiérrez (d),Diésel,4731.260999999993,14193.78299999998,1103.0,26.0,1077.0,1065.0,12.0,0.9655485040797824,0.9888579387186629,0.9764279238440616,22277.0,881.5591610605461,6.121010867927185,86880.3,,,4.392999999999994,3.0,,False,2018-04-01,0.0236
SOFSE,Roca,ROC - Ezeiza-Cañuelas-Monte-Lobos (d),Diésel,42867.0,128601.0,1322.0,23.0,1299.0,1257.0,42.0,0.9508320726172466,0.9676674364896074,0.9826021180030258,80509.0,3185.951721408785,13.680239085751017,1759292.4266666665,,,74.464,13.0,,False,2018-04-01,0.0174
SOFSE,Roca,ROC - Plaza Constitución-Bosques (Vía Quilmes) (e),Eléctrico,0.0,,,,,,,,,,32814.0,1298.5358132172537,,574245.0,,,32.085,16.0,Los pasajeros se transportaron por BUS,True,2018-04-01,
SOFSE,Roca,ROC - Plaza Constitución-Ezeiza (e),Eléctrico,136458.252,955207.7640000001,4335.0,128.0,4207.0,3877.0,330.0,0.8943483275663207,0.9215593059187069,0.970472895040369,3855241.5137262354,152561.99104575525,75.87725224776672,72478540.45805323,,,32.436,15.0,,False,2018-04-01,0.0295
SOFSE,Roca,ROC - Plaza Constitución-Glew-Korn (e),Eléctrico,190712.55,1334987.8499999999,4938.0,108.0,4830.0,4073.0,757.0,0.8248278655326043,0.8432712215320911,0.9781287970838396,5462497.841151307,216165.32810254482,92.88376743963228,123998700.99413468,,,39.485,15.0,,False,2018-04-01,0.0219
SOFSE,Roca,ROC - Plaza Constitución-La Plata (e),Eléctrico,184187.32799999998,1289311.2959999999,3678.0,190.0,3488.0,3077.0,411.0,0.8365959760739532,0.8821674311926605,0.9483414899401849,2491457.7652202463,98593.50080016804,45.99098371061031,59296694.81224186,,,52.806,19.0,,False,2018-04-01,0.0517
SOFSE,Roca,ROC - Plaza Constitución-Temperley-Bosques (vía Temperley) (e),Eléctrico,120234.994,841644.9580000001,3803.0,217.0,3586.0,3278.0,308.0,0.8619510912437549,0.9141104294478528,0.942939784380752,2504092.87990221,99093.50533843333,71.40567830461956,60098229.11765304,,,33.529,16.0,,False,2018-04-01,0.0571
SOFSE,Roca,ROC - Temperley-Haedo (d),Diésel,15352.028,46056.084,600.0,14.0,586.0,565.0,21.0,0.9416666666666667,0.9641638225255973,0.9766666666666667,3895.0,154.13533834586465,1.2854762033176768,59204.0,,,26.198,11.0,,False,2018-04-01,0.0233
SOFSE,San Martín,SM - Retiro-Pilar-Dr. Cabred (d),Diésel,207972.0,1435006.8,5479.0,1555.0,3924.0,2113.0,1811.0,0.3856543164811097,0.5384811416921509,0.716189085599562,3178978.0,126149.92063492064,50.95201918206938,73116494.0,16281765.580000035,5.121698099200446,72.3,22.0,,False,2018-04-01,0.2838
SOFSE,Sarmiento,SAR - Merlo-Lobos (d),Diésel,42656.0,127968.0,1024.0,32.0,992.0,791.0,201.0,0.7724609375,0.7973790322580645,0.96875,27005.0,1093.3198380566803,6.119850275068767,783145.0,76363.17,2.8277418996482133,71.50515999999999,12.0,,False,2018-04-01,0.0312
SOFSE,Sarmiento,SAR - Moreno-Mercedes (d),Diésel,45080.0,135240.0,1052.0,72.0,980.0,779.0,201.0,0.7404942965779467,0.7948979591836735,0.9315589353612167,1936.0,78.38056680161944,0.41514344868382136,56144.0,9716.029999999999,5.018610537190082,61.761750000000006,14.0,,False,2018-04-01,0.0684
SOFSE,Sarmiento,SAR - Once-Moreno (e),Eléctrico,226879.39919999999,2041914.5927999998,6490.0,254.0,6236.0,5813.0,423.0,0.8956856702619415,0.9321680564464401,0.9608628659476117,6783300.0,274627.5303643725,59.79652647105565,122099400.0,32769344.27,4.830885302139077,36.3822,16.0,,False,2018-04-01,0.0391
SOFSE,Tren de la Costa,TDC - Maipú-Delta (e),Eléctrico,27769.5,55539.0,1850.0,35.0,1815.0,1661.0,154.0,0.8978378378378379,0.9151515151515152,0.981081081081081,94546.0,,17.023352959181835,945460.0,,,15.3,11.0,,False,2018-04-01,0.0189
Metrovias S.A.,Urquiza,URQ - Federico Lacroze-Gral. Lemos (e),Eléctrico,116008.686,696052.116,4616.0,98.0,4518.0,3941.0,577.0,0.8537694974003466,0.8722886232846392,0.9787694974003466,2293556.0,95964.68619246861,58.89283237420687,40992480.591299996,7982334.5,3.4803311974941966,25.677,23.0,,False,2018-04-01,0.0212
Ferrovías S.A.C.,Belgrano Norte,BN - Retiro-Villa Rosa (d),Diésel,153052.1,987186.045,4737.0,1462.0,3275.0,1867.0,1408.0,0.39413130673422,0.5700763358778626,0.6913658433607769,2109500.0,82402.34375,46.904557894150535,46303525.0,6806082.51,3.2263960701588053,51.944,22.0,"Desde el 28/05/2018, se suspendieron los servicios debido a defectos de construcción en las plataformas provisorias de algunas estaciones.",False,2018-05-01,0.3086
SOFSE,Belgrano Sur,BS - Buenos Aires-González Catán (d),Diésel,97078.59000000001,582471.54,3745.0,290.0,3455.0,2836.0,619.0,0.7572763684913217,0.8208393632416787,0.9225634178905207,1206111.0,43731.36330674402,36.65100049351767,21348164.7,3526444.0599999996,2.923813861244943,28.098000000000003,13.0,"Estación Buenos Aires cerrada desde el 05/05/2018 por obras del viaducto. Resta 2,432km de línea.",False,2018-05-01,0.0774
SOFSE,Belgrano Sur,BS - Buenos Aires-Marinos del Crucero Gral. Belgrano (d),Diésel,53440.958000000006,267204.79000000004,1764.0,206.0,1558.0,1138.0,420.0,0.645124716553288,0.730423620025674,0.8832199546485261,164908.0,5979.260333575054,9.874553521289792,2638528.0,502557.9,3.047504669270139,34.301,16.0,"Estación Buenos Aires cerrada desde el 05/05/2018 por obras del viaducto. Resta 2,432km de línea.",False,2018-05-01,0.1168
SOFSE,Belgrano Sur,BS - Kilómetro 12-Libertad (d),Diésel,23331.840000000004,69995.52000000002,,,1085.0,,1085.0,,,,3108.0,112.69035532994923,0.26641705069124416,18648.0,6973.83,2.2438320463320465,21.504000000000005,10.0,"Estación Buenos Aires cerrada desde el 05/05/2018 por obras del viaducto. Resta 2,432km de línea.",True,2018-05-01,
SOFSE,Mitre,MIT - Retiro-Bartolomé Mitre (e),Eléctrico,42328.062,253968.37199999997,2790.0,291.0,2499.0,1491.0,1008.0,0.5344086021505376,0.5966386554621849,0.8956989247311828,222688.0,8545.203376822717,12.275670294882232,3117632.0,1547763.0900000003,6.950365937993966,16.938,11.0,Aumento de Tarifas 15/02/2019 (Resolución MT 16/2019),False,2018-05-01,0.1043
SOFSE,Mitre,MIT - Retiro-José León Suárez (e),Eléctrico,103493.185,620959.11,5050.0,455.0,4595.0,2404.0,2191.0,0.476039603960396,0.523177366702938,0.9099009900990099,2511069.0,96357.21412125864,64.7016902610544,40177104.0,12868056.86,5.124533360094844,22.523,15.0,Aumento de Tarifas 15/02/2019 (Resolución MT 16/2019),False,2018-05-01,0.0901
SOFSE,Mitre,MIT - Retiro-Tigre (e),Eléctrico,119434.05,716604.3,4602.0,372.0,4230.0,3779.0,451.0,0.8211647109952195,0.8933806146572104,0.9191655801825294,2872452.0,110224.5587106677,72.15158491234283,51704136.0,16104967.319999998,5.606696759423656,28.235,17.0,,False,2018-05-01,0.0808
SOFSE,Mitre,MIT - Victoria-Capilla del Señor (d),Diésel,39323.428,78646.856,740.0,49.0,691.0,438.0,253.0,0.5918918918918918,0.6338639652677279,0.9337837837837838,9569.0,367.191097467383,3.5284436545054008,277501.0,92397.97,9.655969275786394,56.908,10.0,Aumento de Tarifas 15/02/2019 (Resolución MT 16/2019),False,2018-05-01,0.0662
SOFSE,Mitre,MIT - Villa Ballester-Zárate (d),Diésel,30971.792,61943.584,456.0,28.0,428.0,63.0,365.0,0.13815789473684212,0.14719626168224298,0.9385964912280702,9974.0,382.7321565617805,4.669507014640935,289246.0,20930.620000000003,2.0985181471826753,72.364,12.0,,False,2018-05-01,0.0614
SOFSE,Roca,ROC - Alejandro Korn-Chascomús (d),Diésel,18246.34,54739.020000000004,238.0,2.0,236.0,231.0,5.0,0.9705882352941176,0.9788135593220338,0.9915966386554622,0.0,0.0,0.0,0.0,,,77.315,7.0,,False,2018-05-01,0.0084
SOFSE,Roca,ROC - Bosques-Gutiérrez (d),Diésel,4933.338999999993,14800.016999999978,1141.0,18.0,1123.0,1112.0,11.0,0.9745836985100789,0.9902048085485308,0.9842243645924628,23573.0,880.2464525765496,6.211796918881927,91934.7,,,4.392999999999994,3.0,,False,2018-05-01,0.0158
SOFSE,Roca,ROC - Ezeiza-Cañuelas-Monte-Lobos (d),Diésel,44088.0,132264.0,1371.0,35.0,1336.0,1259.0,77.0,0.9183078045222466,0.9423652694610778,0.9744711889132021,80788.0,3016.7289021657953,13.347465436436584,1765389.1684848485,,,74.464,13.0,,False,2018-05-01,0.0255
SOFSE,Roca,ROC - Plaza Constitución-Bosques (Vía Quilmes) (e),Eléctrico,0.0,,,,,,,,,,30088.0,1123.5250186706496,,526540.0,,,32.085,16.0,Los pasajeros se transportaron por BUS,True,2018-05-01,
SOFSE,Roca,ROC - Plaza Constitución-Ezeiza (e),Eléctrico,144729.432,1013106.024,4569.0,107.0,4462.0,4188.0,274.0,0.9166119500984898,0.9385925593904079,0.9765813088203108,4024665.832326974,150286.25214066368,74.6848956134004,75663717.64774711,,,32.436,15.0,,False,2018-05-01,0.0234
SOFSE,Roca,ROC - Plaza Constitución-Glew-Korn (e),Eléctrico,202084.23,1414589.61,5246.0,128.0,5118.0,4375.0,743.0,0.8339687380861609,0.8548261039468542,0.975600457491422,5701266.14656798,212892.6865783413,91.48854240990299,129418741.52709314,,,39.485,15.0,,False,2018-05-01,0.0244
SOFSE,Roca,ROC - Plaza Constitución-La Plata (e),Eléctrico,187250.076,1310750.5320000001,3845.0,299.0,3546.0,3261.0,285.0,0.8481144343302991,0.9196277495769881,0.9222366710013004,2636477.5036457907,98449.49602859562,47.871935242342374,62748164.58676982,,,52.806,19.0,,False,2018-05-01,0.0778
SOFSE,Roca,ROC - Plaza Constitución-Temperley-Bosques (vía Temperley) (e),Eléctrico,127443.729,892106.103,4015.0,214.0,3801.0,3550.0,251.0,0.8841843088418431,0.9339647461194422,0.9466998754669987,2440050.5174592547,91114.65711199607,65.64377513178174,58561212.41902211,,,33.529,16.0,,False,2018-05-01,0.0533
SOFSE,Roca,ROC - Temperley-Haedo (d),Diésel,15718.800000000001,47156.4,620.0,20.0,600.0,578.0,22.0,0.932258064516129,0.9633333333333334,0.967741935483871,3725.0,139.0963405526512,1.2006853788669194,56620.0,,,26.198,11.0,,False,2018-05-01,0.0323
SOFSE,San Martín,SM - Retiro-Pilar-Dr. Cabred (d),Diésel,197478.0,1362598.2000000002,5583.0,1857.0,3726.0,2251.0,1475.0,0.4031882500447788,0.6041331186258723,0.6673831273508867,3130246.0,117149.9251497006,52.8370417633019,71995658.0,15856893.52,5.065702031086374,72.3,22.0,Desde el 25/05/2018 Servicio reducido entre Villa del Parque-Cabred,False,2018-05-01,0.3326
SOFSE,Sarmiento,SAR - Merlo-Lobos (d),Diésel,43301.0,129903.0,1068.0,61.0,1007.0,664.0,343.0,0.6217228464419475,0.6593843098311817,0.9428838951310862,31459.0,1195.2507598784193,7.023017174353171,912311.0,79823.5,2.5373819892558567,71.50515999999999,12.0,,False,2018-05-01,0.0571
SOFSE,Sarmiento,SAR - Moreno-Mercedes (d),Diésel,48162.0,144486.0,1092.0,45.0,1047.0,844.0,203.0,0.7728937728937729,0.8061127029608405,0.9587912087912088,485.0,18.427051671732524,0.09734507149481611,14065.0,1764.2000000000003,3.6375257731958768,61.761750000000006,14.0,,False,2018-05-01,0.0412
SOFSE,Sarmiento,SAR - Once-Moreno (e),Eléctrico,245943.672,2213493.048,6869.0,109.0,6760.0,6309.0,451.0,0.9184743048478672,0.933284023668639,0.9841316057650313,7526047.0,285944.0349544073,61.20138760878548,135468846.0,36334931.7,4.82789061774395,36.3822,16.0,,False,2018-05-01,0.0159
SOFSE,Tren de la Costa,TDC - Maipú-Delta (e),Eléctrico,28702.800000000003,57405.600000000006,1898.0,22.0,1876.0,1723.0,153.0,0.9077976817702845,0.9184434968017058,0.9884088514225501,98825.0,,17.21521942110177,988250.0,,,15.3,11.0,,False,2018-05-01,0.0116
Metrovias S.A.,Urquiza,URQ - Federico Lacroze-Gral. Lemos (e),Eléctrico,119166.957,715001.742,4857.0,216.0,4641.0,3901.0,740.0,0.8031706814906321,0.8405516052574876,0.9555281037677579,2417190.0,94421.484375,60.75421353156648,43439368.50891,8458809.15,3.4994390800888637,25.677,23.0,,False,2018-05-01,0.0445
Ferrovías S.A.C.,Belgrano Norte,BN - Retiro-Villa Rosa (d),Diésel,127699.0,823658.55,,,2717.0,,,,,,456122.0,18770.45267489712,12.238440552823741,10080296.200000001,1449297.72,3.8,51.944,22.0,"Desde el 27/06/2018 se prestó un servicio fragmentado de Retiro a Munro y de Villa de Mayo a Villa Rosa. Con motivo de la revisión de los andenes provisorios, durantre junio se despacharon 2717 trenes especiales. El servicio se presto en algunas estaciones. Se reanudó el servicio normal el 7 de julio.",True,2018-06-01,
SOFSE,Belgrano Sur,BS - Buenos Aires-González Catán (d),Diésel,93791.12400000001,562746.7440000001,3715.0,377.0,3338.0,2766.0,572.0,0.7445491251682369,0.8286399041342121,0.8985195154777927,1167763.0,44233.44696969697,36.72949745223225,20669405.099999998,3674776.74,3.146851492982737,28.098000000000003,13.0,,False,2018-06-01,0.1015
SOFSE,Belgrano Sur,BS - Buenos Aires-Marinos del Crucero Gral. Belgrano (d),Diésel,49873.654,249368.27000000002,1715.0,261.0,1454.0,1046.0,408.0,0.6099125364431487,0.71939477303989,0.8478134110787172,144679.0,5480.265151515151,9.282913178970203,2314864.0,487608.35,3.370277303547854,34.301,16.0,,False,2018-06-01,0.1522
SOFSE,Belgrano Sur,BS - Kilómetro 12-Libertad (d),Diésel,20407.296000000006,61221.88800000002,,,949.0,,949.0,,,,1892.0,71.66666666666666,0.18542387977319477,11352.0,4770.67,2.5214957716701902,21.504000000000005,10.0,,True,2018-06-01,
SOFSE,Mitre,MIT - Retiro-Bartolomé Mitre (e),Eléctrico,35976.312,215857.87199999997,2544.0,420.0,2124.0,1054.0,1070.0,0.4143081761006289,0.4962335216572505,0.8349056603773585,177897.0,7181.953976584578,11.537953084240543,2490558.0,1212187.6100000003,6.813985677105293,16.938,11.0,Aumento de Tarifas 15/03/2019 (Resolución MT 16/2019),False,2018-06-01,0.1651
SOFSE,Mitre,MIT - Retiro-José León Suárez (e),Eléctrico,98020.096,588120.576,4698.0,346.0,4352.0,3044.0,1308.0,0.6479352916134525,0.6994485294117647,0.9263516389953171,2327149.0,93950.30278562778,63.31079972281058,37234384.0,13127361.16,5.640962894941407,22.523,15.0,Aumento de Tarifas 15/03/2019 (Resolución MT 16/2019),False,2018-06-01,0.0736
SOFSE,Mitre,MIT - Retiro-Tigre (e),Eléctrico,114125.87,684755.22,4440.0,398.0,4042.0,3803.0,239.0,0.8565315315315315,0.9408708560118753,0.9103603603603604,2650580.0,107007.67056923699,69.67517531301185,47710440.0,16126373.62,6.084092394872066,28.235,17.0,,False,2018-06-01,0.0896
SOFSE,Mitre,MIT - Victoria-Capilla del Señor (d),Diésel,37502.372,75004.744,715.0,56.0,659.0,404.0,255.0,0.5650349650349651,0.6130500758725341,0.9216783216783216,8826.0,356.3181267662495,3.4125041477376414,255954.0,23681.930000000004,2.6832007704509406,56.908,10.0,Aumento de Tarifas 15/03/2019 (Resolución MT 16/2019),False,2018-06-01,0.0783
SOFSE,Mitre,MIT - Villa Ballester-Zárate (d),Diésel,29886.332000000002,59772.664000000004,440.0,27.0,413.0,41.0,372.0,0.09318181818181819,0.09927360774818401,0.9386363636363636,8738.0,352.7654420670166,4.23942958272698,253402.0,32535.670000000002,3.723468757152667,72.364,12.0,,False,2018-06-01,0.0614
SOFSE,Roca,ROC - Alejandro Korn-Chascomús (d),Diésel,17859.765,53579.295,240.0,9.0,231.0,223.0,8.0,0.9291666666666667,0.9653679653679653,0.9625,2983.0,117.02628481757552,1.63683004787577,87700.2,,,77.315,7.0,,False,2018-06-01,0.0375
SOFSE,Roca,ROC - Bosques-Gutiérrez (d),Diésel,4406.178999999994,13218.536999999982,1105.0,102.0,1003.0,989.0,14.0,0.8950226244343892,0.9860418743768694,0.9076923076923077,21040.0,825.4217340133386,6.20764612604255,82056.0,,,4.392999999999994,3.0,,False,2018-06-01,0.0923
SOFSE,Roca,ROC - Ezeiza-Cañuelas-Monte-Lobos (d),Diésel,44682.0,134046.0,1456.0,102.0,1354.0,1213.0,141.0,0.8331043956043956,0.895864106351551,0.929945054945055,70804.0,2777.7167516673203,11.542437598309762,1547217.5903030303,,,74.464,13.0,,False,2018-06-01,0.0701
SOFSE,Roca,ROC - Plaza Constitución-Bosques (Vía Quilmes) (e),Eléctrico,0.0,,,,,,,,,,26114.0,1024.4801883091407,,456995.0,,,32.085,16.0,Los pasajeros se transportaron por BUS,True,2018-06-01,
SOFSE,Roca,ROC - Plaza Constitución-Ezeiza (e),Eléctrico,142458.912,997212.3840000001,4675.0,283.0,4392.0,3910.0,482.0,0.8363636363636363,0.8902550091074681,0.9394652406417112,3614408.5152799645,141797.11711573025,68.14083055677669,67950880.08726333,,,32.436,15.0,,False,2018-06-01,0.0605
SOFSE,Roca,ROC - Plaza Constitución-Glew-Korn (e),Eléctrico,198135.73,1386950.11,5310.0,292.0,5018.0,4072.0,946.0,0.7668549905838041,0.8114786767636508,0.9450094161958569,5523358.058409643,216687.25219339516,90.39995528454797,125380227.9258989,,,39.485,15.0,,False,2018-06-01,0.055
SOFSE,Roca,ROC - Plaza Constitución-La Plata (e),Eléctrico,181282.998,1268980.986,3750.0,317.0,3433.0,3066.0,367.0,0.8176,0.8930964171278765,0.9154666666666667,2708702.3766092313,106265.2952769412,50.80227148754119,64467116.56329971,,,52.806,19.0,,False,2018-06-01,0.0845
SOFSE,Roca,ROC - Plaza Constitución-Temperley-Bosques (vía Temperley) (e),Eléctrico,116211.51400000001,813480.5980000001,3940.0,474.0,3466.0,3213.0,253.0,0.8154822335025381,0.9270051933064051,0.8796954314720812,2270395.049701161,89070.02941157948,66.98313558650831,54489481.192827865,,,33.529,16.0,,False,2018-06-01,0.1203
SOFSE,Roca,ROC - Temperley-Haedo (d),Diésel,14461.296,43383.888,600.0,48.0,552.0,529.0,23.0,0.8816666666666667,0.9583333333333334,0.92,3459.0,135.70027461749706,1.2118969143567768,52576.799999999996,,,26.198,11.0,,False,2018-06-01,0.08
SOFSE,San Martín,SM - Retiro-Pilar-Dr. Cabred (d),Diésel,198432.0,1369180.8,4615.0,871.0,3744.0,2745.0,999.0,0.5947995666305526,0.7331730769230769,0.8112676056338028,2303969.0,90600.43255996854,28.77477532550851,39397869.900000006,12446191.520000003,3.8,47.784,18.0,Estaciones Villa Crespo y La Paternal cerradas desde 06/2018 por obras del viaducto. ,False,2018-06-01,0.1887
SOFSE,Sarmiento,SAR - Merlo-Lobos (d),Diésel,41194.0,123582.0,1040.0,82.0,958.0,640.0,318.0,0.6153846153846154,0.6680584551148225,0.9211538461538461,15477.0,617.1052631578947,3.6318638636694662,448833.0,54618.93,3.5290385733669316,71.50515999999999,12.0,,False,2018-06-01,0.0788
SOFSE,Sarmiento,SAR - Moreno-Mercedes (d),Diésel,45402.0,136206.0,1060.0,73.0,987.0,804.0,183.0,0.7584905660377359,0.8145896656534954,0.9311320754716981,308.0,12.280701754385964,0.0655771405077603,8932.0,1152.0,3.74025974025974,61.761750000000006,14.0,,False,2018-06-01,0.0689
SOFSE,Sarmiento,SAR - Once-Moreno (e),Eléctrico,229826.35739999998,2068437.2166,6710.0,393.0,6317.0,5753.0,564.0,0.8573770491803279,0.9107171125534272,0.9414307004470939,7034873.0,280497.3285486443,61.21902709145057,126627714.0,37426145.660000004,5.320088317159386,36.3822,16.0,,False,2018-06-01,0.0586
SOFSE,Tren de la Costa,TDC - Maipú-Delta (e),Eléctrico,27234.0,54468.0,1840.0,60.0,1780.0,1671.0,109.0,0.9081521739130435,0.9387640449438203,0.967391304347826,83462.0,,15.3231255048836,834620.0,,,15.3,11.0,,False,2018-06-01,0.0326
Metrovias S.A.,Urquiza,URQ - Federico Lacroze-Gral. Lemos (e),Eléctrico,114236.973,685421.838,4723.0,274.0,4449.0,3488.0,961.0,0.7385136565742113,0.7839964036862216,0.9419860258310396,2594432.0,106766.74897119342,73.86559976024574,50629095.15263999,9246552.700000001,3.8,25.677,23.0,,False,2018-06-01,0.058
Ferrovías S.A.C.,Belgrano Norte,BN - Retiro-Villa Rosa (d),Diésel,205353.0,1359807.6,4737.0,920.0,3817.0,3474.0,343.0,0.7333755541481951,0.9101388525019649,0.8057842516360566,938161.0,36646.9140625,17.185953740808625,23369590.51,3477675.12,3.7069065117820927,51.944,22.0,"Desde el viernes 06/07/2018 la línea Belgrano Norte vuelve a circular en toda su extensión. Con la terminación de los nuevos andenes provisorios en las estaciones en que debieron ser desmontados por fallas de construcción (Villa Adelina, Boulogne, Montes, Don Torcuato y Sordeaux), se retoma el servicio completo entre Retiro y Villa Rosa.",False,2018-07-01,0.1942
